1,3231,6692,544,6148
2,2311,5297,0,5297
3,2884,2639,0,2639
4,1301,1147,20,1127
5,2498,1038,14,1024
6,3622,831,0,831
7,2409,1661,991,670
8,4938,1352,738,614
9,2357,575,0,575
10,2382,498,16,482
11,2353,456,14,442
12,6147,438,0,438
13,3211,372,0,372
14,1326,825,500,325
15,3189,210,0,210
16,1704,184,0,184
17,2384,405,235,170
18,6239,167,0,167
19,6121,161,17,144
20,2412,125,0,125
21,2536,200,91,109
22,2454,209,118,91
23,2308,50,0,50
24,2882,20,0,20
25,1785,15,0,15
26,2618,10,0,10
27,6505,8,0,8
28,2403,5,0,5
29,2049,3,0,3
30,3702,0,5,5
