1,2330,23845,3584,20261
2,2311,19296,1549,17747
3,2891,19150,3527,15623
4,2303,17571,3431,14140
5,2885,14372,881,13491
6,2884,12979,61,12918
7,4938,15822,3068,12754
8,1440,10572,26,10546
9,2886,10269,46,10223
10,2382,10215,91,10124
11,3231,9438,2638,6800
12,1314,6843,450,6393
13,2317,9980,3913,6067
14,1409,5193,0,5193
15,1326,6017,1515,4502
16,2353,7405,3085,4320
17,2474,4264,368,3896
18,2357,4642,762,3880
19,1301,3269,193,3076
20,1444,2369,0,2369
21,2454,6946,4725,2221
22,3034,1757,7,1750
23,3045,1667,12,1655
24,2880,1689,35,1654
25,3311,1493,1,1492
26,6147,1518,38,1480
27,2834,1352,0,1352
28,2201,1379,100,1279
29,2105,2130,1008,1122
30,1101,1902,848,1054
