1,2353,18083,1838,16245
2,2308,7338,205,7133
3,2330,11739,4757,6982
4,1301,7026,526,6500
5,2303,6324,141,6183
6,1303,3845,25,3820
7,1440,4141,449,3692
8,2854,2952,121,2831
9,2884,2753,1,2752
10,6008,2510,9,2501
11,1722,5183,3232,1951
12,2881,1816,53,1763
13,3045,1686,0,1686
14,3231,2058,414,1644
15,2103,1501,55,1446
16,1102,1273,0,1273
17,5346,1083,0,1083
18,2354,1290,218,1072
19,1909,1060,0,1060
20,2371,1866,841,1025
21,3481,998,97,901
22,2498,1764,947,817
23,8046,805,0,805
24,1326,897,94,803
25,2886,903,167,736
26,2412,1026,329,697
27,4904,679,0,679
28,2882,745,69,676
29,2905,601,1,600
30,2880,595,0,595
