1,2353,3916,90,3826
2,1301,4026,612,3414
3,1312,3000,0,3000
4,2105,2894,9,2885
5,1326,2681,24,2657
6,2609,2254,11,2243
7,2382,3051,873,2178
8,2603,2032,10,2022
9,2454,2023,321,1702
10,2887,1300,152,1148
11,2607,975,4,971
12,2317,1171,205,966
13,1216,855,29,826
14,1314,789,0,789
15,9106,766,0,766
16,1303,800,38,762
17,1710,733,0,733
18,6116,712,38,674
19,1210,491,0,491
20,2354,492,5,487
21,2384,436,9,427
22,2014,401,0,401
23,3514,378,0,378
24,2618,1341,1002,339
25,2311,368,42,326
26,1504,338,13,325
27,2412,361,39,322
28,2315,314,9,305
29,1909,289,0,289
30,2542,289,0,289
