1,5346,4174,71,4103
2,2311,4175,349,3826
3,2324,3734,794,2940
4,3481,2912,187,2725
5,2883,2428,268,2160
6,2881,2274,203,2071
7,1102,2160,96,2064
8,1409,1477,0,1477
9,1504,1427,52,1375
10,3231,1324,100,1224
11,9904,1317,95,1222
12,5009,1200,0,1200
13,1303,1402,247,1155
14,2886,1344,220,1124
15,1440,1457,378,1079
16,1101,1265,252,1013
17,2323,976,72,904
18,2448,913,16,897
19,2014,835,0,835
20,2890,969,160,809
21,2618,990,184,806
22,1710,691,0,691
23,3037,724,36,688
24,2301,683,57,626
25,2884,835,268,567
26,4938,1803,1246,557
27,9945,468,12,456
28,2356,472,52,420
29,3045,697,321,376
30,2103,602,237,365
