1,2887,25794,62896,37102
2,2801,14856,47451,32595
3,4938,17127,46015,28888
4,2371,27774,51485,23711
5,2882,28216,47122,18906
6,2881,20734,38453,17719
7,6012,875,15990,15115
8,2475,5823,20574,14751
9,2384,35730,48671,12941
10,3049,13214,25920,12706
11,6239,6377,18635,12258
12,3037,16357,27484,11127
13,2454,14696,22456,7760
14,2327,5765,12335,6570
15,1722,6877,12840,5963
16,2408,7006,12778,5772
17,2353,35005,39784,4779
18,1201,1759,6484,4725
19,8069,13225,17776,4551
20,2618,15680,20116,4436
21,5483,2748,6696,3948
22,2911,807,4212,3405
23,3519,3134,6486,3352
24,1210,1652,4722,3070
25,3474,17665,20586,2921
26,6286,2193,4873,2680
27,6505,8275,10664,2389
28,2354,3170,5460,2290
29,3034,5488,7761,2273
30,2515,2292,4405,2113
