1,1605,2650,32950,30300
2,2881,1807,21720,19913
3,2371,582,18317,17735
4,2311,2504,14873,12369
5,2887,6016,18025,12009
6,1101,2389,10605,8216
7,2002,1336,9453,8117
8,1905,0,5825,5825
9,1710,0,4982,4982
10,2912,677,4992,4315
11,2882,548,4523,3975
12,2498,1053,4155,3102
13,3049,57,3000,2943
14,2454,2226,5101,2875
15,2104,0,2537,2537
16,2408,1387,3608,2221
17,2618,861,3000,2139
18,1303,1462,3488,2026
19,1451,0,1960,1960
20,5483,4004,5770,1766
21,1402,574,2336,1762
22,3481,567,2310,1743
23,5425,0,1550,1550
24,2473,0,1500,1500
25,2891,6562,7950,1388
26,3034,46,1319,1273
27,6286,21,1294,1273
28,6147,1491,2720,1229
29,9939,0,1215,1215
30,9103,0,1177,1177
