1,2352,229,1907,1678
2,2883,207,1623,1416
3,1605,301,1593,1292
4,2382,220,1236,1016
5,2353,200,1151,951
6,2856,54,787,733
7,1701,0,502,502
8,6008,511,842,331
9,3034,59,374,315
10,3037,90,398,308
11,2327,110,411,301
12,2323,4,212,208
13,3045,127,295,168
14,2105,48,188,140
15,2345,0,137,137
16,8008,60,185,125
17,2324,171,266,95
18,2823,247,324,77
19,2357,123,195,72
20,2331,135,190,55
21,2325,278,329,51
22,2301,38,79,41
23,2511,0,40,40
24,2384,44,79,35
25,1717,0,32,32
26,1716,0,30,30
27,2417,0,29,29
28,2474,10,37,27
29,1229,0,26,26
30,2332,0,21,21
