1,2303,251796,13707,238089
2,6116,61444,162,61282
3,2330,53271,27065,26206
4,5346,22595,454,22141
5,2891,30936,9262,21674
6,2834,8436,209,8227
7,2412,9181,1924,7257
8,2801,11946,4771,7175
9,1101,12060,5188,6872
10,3481,19107,12365,6742
11,1301,11441,4807,6634
12,2890,6811,216,6595
13,1216,7756,1294,6462
14,2347,9751,3378,6373
15,2881,14585,8229,6356
16,9939,6855,533,6322
17,1314,6282,0,6282
18,1434,7197,1193,6004
19,2311,14193,8382,5811
20,2883,6318,556,5762
21,1605,5490,183,5307
22,2103,5927,651,5276
23,9904,8420,3214,5206
24,2892,6102,1005,5097
25,2325,13722,9229,4493
26,2854,5452,1470,3982
27,2353,8258,4329,3929
28,3049,4692,792,3900
29,5854,4037,161,3876
30,2382,7982,4249,3733
