1,3037,3697,11075,7378
2,2002,2408,7502,5094
3,2881,815,5864,5049
4,2888,772,5735,4963
5,2885,3157,7879,4722
6,2409,3673,8303,4630
7,2882,1589,5642,4053
8,1326,973,4022,3049
9,2887,884,3658,2774
10,2408,614,3349,2735
11,2206,0,2255,2255
12,1409,1845,3820,1975
13,2603,163,1678,1515
14,2618,117,1577,1460
15,2325,841,2300,1459
16,6153,0,1238,1238
17,8069,930,2166,1236
18,2327,102,1151,1049
19,2105,428,1433,1005
20,2880,726,1723,997
21,2913,14,1000,986
22,2886,1192,2099,907
23,2501,154,1037,883
24,6239,811,1631,820
25,2308,675,1482,807
26,6244,8,757,749
27,4904,645,1377,732
28,1304,26,700,674
29,2204,31,680,649
30,2903,64,687,623
