1,3037,2128,9695,7567
2,2881,184,5726,5542
3,2002,778,5865,5087
4,2882,786,4310,3524
5,2409,2065,4616,2551
6,1326,224,2628,2404
7,2206,0,2255,2255
8,2887,352,2548,2196
9,1409,0,1782,1782
10,1440,0,1414,1414
11,1444,0,1395,1395
12,2603,22,1142,1120
13,2880,219,1300,1081
14,2891,4586,5603,1017
15,2913,0,1000,1000
16,2308,146,1064,918
17,1402,251,1056,805
18,1304,0,700,700
19,2823,20,706,686
20,5522,53,659,606
21,2618,26,560,534
22,3260,0,500,500
23,6008,48,548,500
24,4904,128,565,437
25,2610,36,428,392
26,2362,8,389,381
27,1101,668,1047,379
28,1301,241,562,321
29,1723,166,452,286
30,2915,33,306,273
