1,2891,11105,48029,36924
2,2325,1066,15131,14065
3,1402,1152,12319,11167
4,2882,575,8957,8382
5,2311,1743,9852,8109
6,2887,699,7073,6374
7,2002,101,4051,3950
8,2371,246,4003,3757
9,2881,6533,9833,3300
10,2847,0,3000,3000
11,2823,0,1932,1932
12,1301,200,2004,1804
13,1216,574,2204,1630
14,3481,685,2264,1579
15,2352,41,1422,1381
16,2456,0,1297,1297
17,2377,0,1164,1164
18,3019,0,948,948
19,2608,0,888,888
20,2384,13298,14088,790
21,2403,0,721,721
22,1215,53,722,669
23,3702,370,1026,656
24,3049,0,626,626
25,2454,768,1393,625
26,2332,0,604,604
27,1909,66,669,603
28,2458,11,591,580
29,6244,624,1193,569
30,2892,0,536,536
