1,2409,1645,28920,27275
2,2303,2000,18220,16220
3,1605,0,11100,11100
4,2311,2087,8195,6108
5,3702,0,5949,5949
6,2308,76,4603,4527
7,2330,1757,5381,3624
8,2881,328,3897,3569
9,2890,400,3555,3155
10,2891,86,3176,3090
11,2607,0,2571,2571
12,2412,1551,3294,1743
13,1216,0,1157,1157
14,2834,79,1060,981
15,6239,154,989,835
16,2362,0,703,703
17,2327,0,689,689
18,2454,1,612,611
19,2448,59,632,573
20,2888,0,524,524
21,2912,10,503,493
22,2880,53,523,470
23,2801,78,525,447
24,2545,0,434,434
25,5371,57,471,414
26,6176,75,479,404
27,2886,74,470,396
28,1227,6,364,358
29,2344,195,547,352
30,2915,17,358,341
