1,2311,171,1709,1538
2,2885,72,1536,1464
3,1440,239,1229,990
4,1301,91,1050,959
5,2475,120,1038,918
6,2384,802,1555,753
7,2105,53,794,741
8,2615,1,556,555
9,2889,20,559,539
10,3474,94,561,467
11,2330,55,487,432
12,2834,652,1006,354
13,1712,18,370,352
14,1713,15,358,343
15,1315,0,341,341
16,2614,145,467,322
17,2408,13,321,308
18,2609,887,1189,302
19,3189,10,283,273
20,2382,70,325,255
21,1904,88,330,242
22,2315,50,282,232
23,8086,1,223,222
24,2324,137,356,219
25,3014,89,304,215
26,2353,71,283,212
27,1710,525,719,194
28,1310,56,244,188
29,2349,51,238,187
30,2317,134,320,186
