1,9102,4171,277,3894
2,2403,3975,247,3728
3,2371,8697,6551,2146
4,1710,6201,4084,2117
5,6120,2845,938,1907
6,5387,2424,842,1582
7,1718,10859,9346,1513
8,6236,1386,0,1386
9,6289,1265,259,1006
10,1229,2499,1503,996
11,1470,979,3,976
12,5820,1431,532,899
13,9116,6114,5298,816
14,9112,776,5,771
15,1219,1086,332,754
16,2609,9182,8428,754
17,4529,718,21,697
18,5512,4400,3731,669
19,6257,2337,1678,659
20,2704,1672,1021,651
21,1815,2766,2160,606
22,2887,3888,3283,605
23,2438,858,259,599
24,6116,2587,1990,597
25,2454,1699,1122,577
26,1451,1387,814,573
27,2204,4611,4042,569
28,2881,1944,1376,568
29,9904,1985,1429,556
30,5505,613,88,525
