1,3060,868,3,865
2,2405,853,3,850
3,6187,788,0,788
4,8925,645,8,637
5,2352,634,82,552
6,2912,365,0,365
7,2101,454,135,319
8,2883,200,1,199
9,1471,213,32,181
10,3474,300,136,164
11,6116,144,5,139
12,2904,138,0,138
13,1301,130,7,123
14,2890,118,2,116
15,2311,123,13,110
16,2888,103,0,103
17,2302,100,0,100
18,2511,100,0,100
19,6237,100,0,100
20,2374,100,3,97
21,2882,107,26,81
22,2303,251,173,78
23,2534,120,51,69
24,3288,133,66,67
25,1303,71,8,63
26,6008,63,3,60
27,3596,59,0,59
28,1729,115,61,54
29,1210,50,0,50
30,2102,50,1,49
