1,2618,86851,73687,13164
2,1402,31650,20310,11340
3,5347,10330,1763,8567
4,2315,23297,15327,7970
5,1312,31949,24115,7834
6,2603,34126,27427,6699
7,1440,30913,24470,6443
8,2609,71573,66187,5386
9,9941,8982,4128,4854
10,2607,14145,9437,4708
11,2002,14891,10641,4250
12,1704,28318,24329,3989
13,1201,13529,9609,3920
14,2313,30059,26305,3754
15,2204,29425,25873,3552
16,1909,16041,12511,3530
17,2475,5596,2479,3117
18,2344,9506,6519,2987
19,1504,29581,26606,2975
20,6012,5168,2385,2783
21,9116,6975,4401,2574
22,1304,31971,29470,2501
23,1414,7942,5447,2495
24,2515,17714,15242,2472
25,6147,11215,8842,2373
26,2841,9258,6899,2359
27,2887,15674,13412,2262
28,2516,5378,3129,2249
29,2505,17278,15052,2226
30,3474,15314,13114,2200
