1,1402,8185,3554,4631
2,1710,12272,8727,3545
3,1605,8902,5730,3172
4,1718,16416,13283,3133
5,2002,5577,2638,2939
6,1216,3594,975,2619
7,2610,18722,16235,2487
8,1504,8115,5806,2309
9,2547,3484,1326,2158
10,1451,2336,300,2036
11,2618,16871,14993,1878
12,2403,2087,282,1805
13,2409,10817,9120,1697
14,2022,3839,2171,1668
15,1201,1810,379,1431
16,2371,6882,5536,1346
17,2891,4336,3030,1306
18,3702,2181,875,1306
19,1440,5995,4791,1204
20,1314,7982,6794,1188
21,2608,2994,1841,1153
22,2892,2237,1101,1136
23,8069,2815,1736,1079
24,3049,4704,3664,1040
25,1476,1188,235,953
26,2607,3344,2412,932
27,5388,1824,893,931
28,9904,2224,1350,874
29,1414,3121,2317,804
30,2367,1748,984,764
