1,2330,4978,8563,3585
2,2393,121,1245,1124
3,2324,584,1033,449
4,2890,302,696,394
5,2349,696,1072,376
6,2311,255,569,314
7,2352,906,1209,303
8,2609,1062,1363,301
9,5346,4699,4966,267
10,1907,143,409,266
11,2337,444,706,262
12,2303,421,675,254
13,2371,2252,2503,251
14,1312,650,875,225
15,5820,2,227,225
16,1101,37,259,222
17,2008,10,220,210
18,4904,36,245,209
19,3294,0,207,207
20,2025,35,240,205
21,1605,608,812,204
22,1806,117,319,202
23,6202,34,226,192
24,1802,27,218,191
25,9105,274,462,188
26,2809,42,228,186
27,9106,29,213,184
28,2480,28,202,174
29,2317,434,606,172
30,1718,752,915,163
