1,2022,2383,5008,2625
2,2412,16,2019,2003
3,4906,4,1604,1600
4,1216,28,1541,1513
5,5475,30,1355,1325
6,2511,505,1061,556
7,2890,191,735,544
8,2885,211,676,465
9,4533,20,476,456
10,1102,5,405,400
11,6008,37,418,381
12,2312,176,482,306
13,9104,0,300,300
14,2886,15,290,275
15,8358,30,271,241
16,2049,66,304,238
17,8287,37,272,235
18,2834,220,450,230
19,2448,44,264,220
20,2405,332,546,214
21,3452,45,230,185
22,2892,629,813,184
23,3003,0,184,184
24,3014,71,244,173
25,1409,898,1066,168
26,1471,8,171,163
27,2337,595,757,162
28,1313,631,792,161
29,3035,41,189,148
30,2201,85,220,135
