1,2609,176,536,360
2,1718,121,323,202
3,1459,3,151,148
4,2834,10,142,132
5,1413,2,101,99
6,5346,65,162,97
7,5854,15,104,89
8,8008,80,165,85
9,2458,25,105,80
10,6180,0,77,77
11,2312,0,71,71
12,9902,1,67,66
13,1467,0,61,61
14,3264,2,61,59
15,1905,118,174,56
16,2314,42,96,54
17,1419,0,50,50
18,5506,0,50,50
19,1732,0,48,48
20,3402,0,47,47
21,2201,82,127,45
22,3231,0,45,45
23,9106,0,40,40
24,1312,106,145,39
25,2603,42,81,39
26,2388,3,41,38
27,6239,0,38,38
28,2903,5,41,36
29,6150,4,40,36
30,1447,0,35,35
