1,2002,14640,3983,10657
2,2603,16886,8614,8272
3,2475,8957,2025,6932
4,2609,24826,19573,5253
5,1402,9675,5531,4144
6,2834,11000,7239,3761
7,1907,9017,6340,2677
8,2618,24188,21562,2626
9,2889,4270,1965,2305
10,1216,5419,3165,2254
11,2303,8653,6402,2251
12,1434,3705,1745,1960
13,2365,2318,367,1951
14,2409,14414,12539,1875
15,2449,2985,1218,1767
16,2823,3533,1842,1691
17,3037,6074,4478,1596
18,2820,4313,2744,1569
19,2022,2695,1149,1546
20,9105,4364,2842,1522
21,2885,4196,2741,1455
22,2504,6894,5451,1443
23,2316,3661,2255,1406
24,6008,3580,2186,1394
25,2884,2460,1120,1340
26,2812,1654,340,1314
27,5346,9948,8665,1283
28,2314,3351,2117,1234
29,1808,1406,241,1165
30,8069,4903,3760,1143
