1,2002,7376,1335,6041
2,2603,13323,7954,5369
3,1402,6834,2569,4265
4,2609,17365,15197,2168
5,2834,5377,3375,2002
6,2409,9758,8027,1731
7,2449,2394,664,1730
8,2303,5780,4178,1602
9,3474,3525,2016,1509
10,2316,2881,1409,1472
11,1216,2758,1478,1280
12,2889,3107,1910,1197
13,2820,1617,506,1111
14,6008,1924,835,1089
15,2475,2293,1336,957
16,2022,1827,877,950
17,3037,2248,1328,920
18,2892,2687,1780,907
19,2504,3680,2843,837
20,2882,2455,1623,832
21,3035,2520,1694,826
22,3702,2172,1347,825
23,1101,1288,464,824
24,2891,5041,4273,768
25,2314,2349,1589,760
26,5346,3379,2657,722
27,2365,935,235,700
28,2847,1022,354,668
29,3049,2444,1787,657
30,1201,933,277,656
