1,1301,998,8133,7135
2,1409,15435,18364,2929
3,2311,2895,4962,2067
4,1444,4480,6543,2063
5,2886,1846,3753,1907
6,2330,1150,2905,1755
7,1304,3526,5087,1561
8,2201,6761,8279,1518
9,9904,1051,2441,1390
10,2105,760,2111,1351
11,2610,13695,15041,1346
12,1718,9214,10524,1310
13,1710,7947,9202,1255
14,2913,4785,6009,1224
15,2384,19202,20419,1217
16,3189,625,1842,1217
17,1459,1586,2734,1148
18,1902,5043,6177,1134
19,2618,13521,14650,1129
20,2854,2408,3530,1122
21,2317,1612,2722,1110
22,2313,2930,4036,1106
23,2382,642,1724,1082
24,2890,757,1770,1013
25,1326,760,1742,982
26,2499,718,1672,954
27,6246,746,1666,920
28,2353,1917,2835,918
29,1909,2793,3705,912
30,2614,1775,2637,862
