1,4408,6324,9929,3605
2,2017,2158,5540,3382
3,2883,3194,5094,1900
4,3481,2810,4483,1673
5,1414,1244,2826,1582
6,2812,463,1961,1498
7,2607,860,1957,1097
8,1314,2396,3424,1028
9,2834,2594,3576,982
10,2330,604,1555,951
11,1711,1240,2170,930
12,2481,2698,3610,912
13,9105,1723,2602,879
14,5820,1128,1934,806
15,6269,516,1284,768
16,1216,367,1134,767
17,2888,3445,4203,758
18,2352,1596,2335,739
19,2890,558,1293,735
20,1217,1468,2200,732
21,2311,1435,2129,694
22,2501,1923,2598,675
23,2474,1147,1821,674
24,2337,1121,1756,635
25,3576,1336,1933,597
26,8082,43,608,565
27,1301,166,715,549
28,8111,374,899,525
29,1440,2807,3324,517
30,2344,838,1355,517
