1,8034,0,899,899
2,1810,10,868,858
3,1504,181,524,343
4,1210,82,405,323
5,3071,0,317,317
6,1312,342,650,308
7,6008,390,677,287
8,2316,13,256,243
9,3050,11,220,209
10,1710,396,583,187
11,2882,192,379,187
12,2324,37,214,177
13,3045,8,184,176
14,2311,108,282,174
15,2601,11,180,169
16,1714,44,202,158
17,2820,15,171,156
18,1301,41,188,147
19,2609,306,448,142
20,1718,353,488,135
21,2014,107,241,134
22,2382,31,163,132
23,1409,506,635,129
24,2915,31,154,123
25,6271,1,122,121
26,1101,77,194,117
27,2330,38,154,116
28,2908,38,154,116
29,1460,0,101,101
30,9112,0,100,100
