1,2603,4263,805,3458
2,2475,1918,1,1917
3,2609,5160,3274,1886
4,1216,1498,761,737
5,2371,1148,444,704
6,1459,666,128,538
7,6121,399,25,374
8,2312,404,60,344
9,1466,355,21,334
10,2801,486,163,323
11,2511,366,59,307
12,2317,404,111,293
13,9116,270,5,265
14,2201,663,402,261
15,2330,375,114,261
16,1718,1124,870,254
17,1905,1178,932,246
18,2885,577,362,215
19,2352,353,148,205
20,2311,239,53,186
21,1506,415,239,176
22,2325,250,82,168
23,2104,214,51,163
24,5013,200,41,159
25,6282,156,5,151
26,1704,170,24,146
27,2492,151,6,145
28,3579,145,5,140
29,2388,182,44,138
30,3231,248,110,138
