1,1402,9729,3096,6633
2,2371,17294,11792,5502
3,2002,6807,1839,4968
4,2409,12373,7903,4470
5,2618,14427,10443,3984
6,9904,6024,2052,3972
7,1409,25438,22064,3374
8,1504,13088,10056,3032
9,2887,5514,2572,2942
10,1313,8147,5247,2900
11,2603,7791,5183,2608
12,1314,15382,12881,2501
13,2886,3985,1621,2364
14,1413,3154,937,2217
15,2881,4194,1999,2195
16,9102,2330,154,2176
17,2501,5945,3841,2104
18,1605,8039,5988,2051
19,1216,3334,1288,2046
20,2888,5663,4022,1641
21,2892,6204,4607,1597
22,2856,1967,381,1586
23,2014,6663,5187,1476
24,8110,1792,324,1468
25,1451,2881,1417,1464
26,2301,1732,323,1409
27,9907,2829,1464,1365
28,8069,3926,2576,1350
29,1310,6500,5260,1240
30,1459,2536,1300,1236
